"Gene1","Gene2","cor","pvalue"
"KBTBD2","SEMA6B",0.154071569166161,1.01882210957991e-06
"KBTBD2","ZNF26",0.153913991460769,1.04532591560838e-06
"KBTBD2","CALHM1",0.153835024351957,1.05885579210043e-06
"KBTBD2","MBD6",0.153730976017691,1.0769401193898e-06
"KBTBD2","AARS1",0.153679421965553,1.08601017386159e-06
"KBTBD2","VPS35",0.153635066041318,1.09387254534136e-06
"KBTBD2","ZNF93",0.153504942137467,1.1172546899202e-06
"KBTBD2","DNAH3",0.153350420414277,1.14564488675281e-06
"KBTBD2","KIF14",0.153337163865338,1.14811252889888e-06
"KBTBD2","CNTN6",0.153302542626148,1.15458121103322e-06
"KBTBD2","MEIOB",0.153272437409388,1.1602345621581e-06
"KBTBD2","SPINK9",0.153236081038641,1.16709725015655e-06
"KBTBD2","MUCL1",0.152952985650088,1.22188508068083e-06
"KBTBD2","NUDCD3",0.152909915515415,1.23043405755034e-06
"KBTBD2","MAF1",0.152889984595786,1.23440955700356e-06
"KBTBD2","DAB1",0.15288943036229,1.23452028271764e-06
"KBTBD2","ORC4",0.152719245046152,1.2689752417208e-06
"KBTBD2","STXBP4",0.152708207646323,1.27124143164861e-06
"KBTBD2","AKAP8L",0.152545251926231,1.30515509204422e-06
"KBTBD2","LRRFIP2",0.152489186403401,1.31702284284702e-06
"KBTBD2","UBN2",0.152442952217887,1.32688743578198e-06
"KBTBD2","BTRC",0.152399155025309,1.33629748659545e-06
"KBTBD2","GCNT4",0.15216795983562,1.38704261672457e-06
"KBTBD2","CRISP1",0.152161756195262,1.38842942749951e-06
"KBTBD2","SPINK13",0.152158103550017,1.3892465913229e-06
"KBTBD2","NTF3",0.152057645802588,1.41190270505808e-06
"KBTBD2","PRR15L",0.151997441199285,1.42565014463225e-06
"KBTBD2","CBLN1",0.151883193545975,1.45209222399903e-06
"KBTBD2","SRSF6",0.151713918039356,1.49213762353316e-06
"KBTBD2","AHCTF1",0.151557883095703,1.52998812547474e-06
"KBTBD2","MLLT3",0.151362477113519,1.57869021273484e-06
"KBTBD2","EIF4G2",0.151344667407418,1.58320227650436e-06
"KBTBD2","PA2G4",0.151001028495198,1.67272516257751e-06
"KBTBD2","HSPA9",0.150937779003519,1.68972349115757e-06
"KBTBD2","ATP2C1",0.150933740574904,1.69081443206962e-06
"KBTBD2","GNAO1",0.1506841579088,1.75956424707233e-06
"KBTBD2","UTF1",0.150663712779462,1.76531338759316e-06
"KBTBD2","LEMD1",0.150660255318285,1.76628740069153e-06
"KBTBD2","SPAG7",0.150560777287239,1.79453358373287e-06
"KBTBD2","ATP2A1",0.150533625126718,1.80231825372466e-06
"KBTBD2","SEL1L2",0.150442344742412,1.82872708929928e-06
"KBTBD2","GRXCR2",0.150417212196143,1.83606326021397e-06
"KBTBD2","PPP2R2C",0.150363413351145,1.85186212968283e-06
"KBTBD2","ARFGEF1",0.15035890164479,1.85319297381872e-06
"KBTBD2","GRIN3B",0.150355900124213,1.8540788579349e-06
"KBTBD2","MGST3",0.150108840743578,1.9284068953672e-06
"KBTBD2","MTX3",0.150009953491117,1.95895114945387e-06
"KBTBD2","CDYL2",0.14950676697219,2.12170247859344e-06
"KBTBD2","YEATS2",0.149485574540371,2.12883398418706e-06
"KBTBD2","GPR87",0.149454387743865,2.13937053134082e-06
"KBTBD2","USH2A",0.149426154734937,2.14895224728683e-06
"KBTBD2","ANKK1",0.149246727680855,2.21081487950722e-06
"KBTBD2","PFN4",0.149221117426698,2.21978281380293e-06
"KBTBD2","TBCEL",0.149136642474862,2.24961131694408e-06
"KBTBD2","ID2",0.149068198805096,2.27406055728659e-06
"KBTBD2","DYNC1H1",0.149064997902576,2.27521018750221e-06
"KBTBD2","CATSPER3",0.149042374565434,2.28335144472527e-06
"KBTBD2","IFI44L",0.148905246316252,2.33329949933686e-06
"KBTBD2","PROSER2",0.148736283471386,2.39628447364784e-06
"KBTBD2","PDE1C",0.148645559227157,2.43077336666787e-06
"KBTBD2","NPC1L1",0.148519910863359,2.47932536840678e-06
