"Gene1","Gene2","cor","pvalue"
"SUV39H1","SIRT3","-0.0552620431154812","0.0811486562706003"
"SUV39H1","IGF1R","-0.0552548927873787","0.0811880696659919"
"SUV39H1","AJAP1","-0.0552431154941028","0.081253021223697"
"SUV39H1","HOXB3","-0.0552390454234132","0.0812754773781058"
"SUV39H1","CCDC59","-0.0552359849379945","0.0812923665727468"
"SUV39H1","LMO1","-0.0552263456472955","0.0813455792885528"
"SUV39H1","SLC22A8","-0.0552213030877017","0.081373427464754"
"SUV39H1","HIF1A","-0.0552109410979369","0.0814306771182603"
"SUV39H1","RUBCNL","-0.0551958155578478","0.0815143038162016"
"SUV39H1","AGR2","-0.0551382769052081","0.0818330618667895"
"SUV39H1","UNC5D","-0.0551365769416041","0.081842494818494"
"SUV39H1","C12orf56","-0.0551234818887241","0.0819151876648913"
"SUV39H1","KRBOX1","-0.0550986441075567","0.0820532100268111"
"SUV39H1","ASIC1","-0.0550748717663208","0.0821854881119141"
"SUV39H1","RGS13","-0.0550700711370234","0.0822122215293229"
"SUV39H1","TSHB","-0.055070039828021","0.0822123959038693"
"SUV39H1","DSG1","-0.0550516255960022","0.0823150053078577"
"SUV39H1","PFDN1","-0.0550457944841064","0.0823475195486223"
"SUV39H1","ANO3","-0.0549967660132654","0.0826213133898191"
"SUV39H1","GDF9","-0.0549965090833658","0.0826227501234447"
"SUV39H1","PRXL2C","-0.0549911299884228","0.0826528342812003"
"SUV39H1","TPP2","-0.0549830039161602","0.0826982985228432"
"SUV39H1","ZNF280D","-0.0549203588264818","0.0830494688652736"
"SUV39H1","MYH4","-0.054918693620561","0.0830588199652765"
"SUV39H1","CD72","-0.054911827755699","0.0830973847876744"
"SUV39H1","EIF1B","-0.0549101591758426","0.083106759208366"
"SUV39H1","FCHSD1","-0.0549097360535657","0.0831091365312718"
"SUV39H1","TOR2A","-0.0548907126039943","0.0832160771008982"
"SUV39H1","COPS3","-0.0548888092476826","0.0832267829658706"
"SUV39H1","CMTM1","-0.0548502258639356","0.083444044368813"
"SUV39H1","PRKRA","-0.0548322963744894","0.0835451605402938"
"SUV39H1","ARHGAP29","-0.0547876626158324","0.0837973100113446"
"SUV39H1","IFI30","-0.0547581450310166","0.0839644014049424"
"SUV39H1","ARHGDIA","-0.0547410592187958","0.0840612427512637"
"SUV39H1","MXI1","-0.0547368534293047","0.0840850947512483"
"SUV39H1","KRT79","-0.054687341800656","0.0843662980132953"
"SUV39H1","THUMPD2","-0.0546850397399644","0.0843793911222237"
"SUV39H1","HCAR2","-0.0546600396806265","0.0845216862206586"
"SUV39H1","ZNF444","-0.0546573493841857","0.0845370103705567"
"SUV39H1","ALPP","-0.0546182447159305","0.0847600073018725"
